ANO,DEWEY PRINCIPAL,TIPO_AGENTE,REGION,IDIOMA DE ORIGEN,CANTIDAD,TOP_DESTINOS,TOP_EDITORIALES,TOP_DEWEYS
2021,100 - Filosofía y psicología,AUTOR-EDITOR,RESTO DE LATAM,FRANCÉS,3,ESPAÑOL::3,"SOTELO CESPEDES, AIDA::2~~SANCHEZ, LEANDRO::1",FILOSOFÍA Y PSICOLOGÍA::1~~Filosofía::1~~Inconsciente (el) Subconsciente (el)::1
2021,100 - Filosofía y psicología,AUTOR-EDITOR,RESTO DE LATAM,INGLÉS,14,ESPAÑOL::13~~PORTUGUÉS::1,"CERNA LOPEZ, MIGUEL ANGEL::2~~MICHEL PIOTROWSKI TASHA ROSE::2~~PEREZ PERDOMO, JESUS MANUEL::2~~SANCHEZ, LEANDRO::2~~WILCHES GALINDO, MARTHA RUTH::2",FILOSOFÍA Y PSICOLOGÍA::5~~Metafísica::2~~Psicología aplicada::2~~Filosofía crítica::1~~Fuerza y energía::1
2021,100 - Filosofía y psicología,AUTOR-EDITOR,RESTO DE LATAM,ITALIANO,1,ESPAÑOL::1,"PINZON DEVIA, ANDRES ENRIQUE::1",Filosofía::1
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,BRASIL,ALEMÁN,36,PORTUGUÉS::25~~ESPAÑOL::3~~LATÍN::3~~LENGUA NO DETERMINADA::3~~FRANCÉS::1,EDITORA VOZES::16~~LAFONTE::3~~LPM EDITORES::3~~UNIVERSIDADE ESTADUAL PAULISTA (UNESP)::3~~EDITORA ESTACAO LIBERDADE::2,FILOSOFÍA Y PSICOLOGÍA::26~~Psicología::7~~Psicología aplicada::3
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,BRASIL,ESPAÑOL,32,PORTUGUÉS::29~~GALLEGO::1~~ITALIANO::1~~LENGUA NO DETERMINADA::1,GRUPO PLANETA::6~~IGA FENIX EDITORA::5~~SIM A VIDA EDITORA::4~~EDITORA PAULINAS::3~~EDITORA TIMO::2,Psicología::14~~Psicología aplicada::8~~FILOSOFÍA Y PSICOLOGÍA::6~~Parapsicología y ocultismo::2~~Escuelas filosóficas específicas::1
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,BRASIL,FRANCÉS,50,PORTUGUÉS::41~~ESPAÑOL::5~~LENGUA NO DETERMINADA::4,EDITORA VOZES::9~~LAFONTE::5~~QUIXOTE DO::5~~GRUPO EDITORIAL RECORD::3~~EDICOES GUINEFORT::2,FILOSOFÍA Y PSICOLOGÍA::24~~Psicología::9~~Parapsicología y ocultismo::8~~Psicología aplicada::4~~Metafísica::3
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,BRASIL,GRIEGO,8,ESPAÑOL::3~~PORTUGUÉS::2~~CATALÁN::1~~FRANCÉS::1~~GALLEGO::1,EDICOES NOVA ACROPOLE::2~~EDITORA ILUMINURAS::2~~EDITORA VOZES::2~~EDITORA MADAMU::1~~VIDE EDITORIAL::1,FILOSOFÍA Y PSICOLOGÍA::7~~Ética (Filosofía moral)::1
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,BRASIL,INGLÉS,284,PORTUGUÉS::225~~LENGUA NO DETERMINADA::23~~ESPAÑOL::15~~GALLEGO::7~~FRANCÉS::5,EDITORA SEXTANTE::123~~EDITORA VOZES::15~~DARKSIDE ENTRETENIMENTO LTDA ME::12~~HARPERCOLLINS BRASIL::12~~EDITORA INTRINSECA::10,Psicología aplicada::176~~Psicología::67~~FILOSOFÍA Y PSICOLOGÍA::20~~Parapsicología y ocultismo::7~~Educación. investigación. temas relacionados con la filosofía::5
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,BRASIL,ITALIANO,7,PORTUGUÉS::6~~LENGUA NO DETERMINADA::1,EDITORA CIDADE NOVA::1~~EDITORA IDEIAS E LETRAS::1~~EDITORA PAULINAS::1~~EDITORA SEXTANTE::1~~LIVRARIAS FAMILIA CRISTA::1,Psicología aplicada::3~~Educación. investigación. temas relacionados con la filosofía::1~~FILOSOFÍA Y PSICOLOGÍA::1~~Psicología::1~~Ética (Filosofía moral)::1
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,BRASIL,JAPONÉS,3,PORTUGUÉS::3,SEICHO-NO-IE DO BRASIL::2~~EDITORA BRASIL SEIKYO::1,Metafísica::2~~Ética (Filosofía moral)::1
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,BRASIL,LATÍN,6,PORTUGUÉS::5~~LENGUA NO DETERMINADA::1,LAFONTE::3~~EDITORA VOZES::2~~VIDE EDITORIAL::1,FILOSOFÍA Y PSICOLOGÍA::6
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,BRASIL,PORTUGUÉS,29,ESPAÑOL::13~~INGLÉS::11~~ITALIANO::2~~GALLEGO::1~~LENGUA NO DETERMINADA::1,FEB::9~~ASSOCIACAO IRDIN EDITORA::2~~DWWEDITORIAL::2~~EDITORA MANOLE::2~~GRUPO PLANETA::2,Parapsicología y ocultismo::9~~Psicología aplicada::8~~Psicología::7~~FILOSOFÍA Y PSICOLOGÍA::3~~Metafísica::2
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,BRASIL,RUSO,4,PORTUGUÉS::3~~LENGUA NO DETERMINADA::1,BARANY EDITORA::1~~EDITORA ARS REGIA::1~~EDITORA MIREVEJA::1~~ELEIA EDITORA::1,FILOSOFÍA Y PSICOLOGÍA::2~~Psicología::2
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,ALEMÁN,45,ESPAÑOL::45,NUEVA EDITORIAL IZTACCIHUATL::20~~EDICIONES METALES PESADOS::4~~GRUPO PAIDOS::3~~EDICIONES URANO::2~~EDITORA NOMADA::2,Psicología::19~~FILOSOFÍA Y PSICOLOGÍA::9~~Filosofía::4~~Psicología aplicada::3~~Epistemología (Teoría del conocimiento)::2
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,CHINO,3,ESPAÑOL::2~~MULTILINGÜE::1,ANTARES CULTURA Y DESARROLLO::1~~CARAL EDITORES E.I.R.L.::1~~EDITORIAL SKLA / JORGE JAVIER VALENCIA QUINTERO::1,Educación. investigación. temas relacionados con la filosofía::1~~Filosofía::1~~Filosofía antigua. medieval. oriental::1
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,ESPAÑOL,6,INGLÉS::3~~CHINO::1~~MULTILINGÜE::1~~RUMANO::1,"INNOVACION EDITORIAL LAGARES DE MEXICO::2~~SANTANA, AMADO::2~~EL CERDO DE BABEL ESTUDIO::1~~JC SAEZ EDITOR SPA::1",Género humano::2~~Psicología::2~~Misticismo::1~~Ética de las relaciones sociales::1
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,FRANCÉS,40,ESPAÑOL::35~~FRANCÉS::4~~MULTILINGÜE::1,GRUPO PLANETA::8~~SOCIEDAD EDITORIAL LA POLVORA LIMITADA::8~~DERECHO GLOBAL EDITORES::4~~LOM EDICIONES::3~~PARADISO EDITORES::3,Lógica::11~~Filosofía crítica::6~~Psicología aplicada::4~~FILOSOFÍA Y PSICOLOGÍA::3~~Filosofía de Francia::3
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,GRIEGO,1,ESPAÑOL::1,CARAL EDITORES E.I.R.L.::1,Filosofía::1
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,INGLÉS,272,ESPAÑOL::261~~INGLÉS::9~~MULTILINGÜE::2,GRUPO PLANETA::60~~EDICIONES URANO::53~~EDITORIAL OCEANO::26~~GRUPO PAIDOS::23~~PENGUIN RANDOM HOUSE::17,Psicología aplicada::84~~Psicología::62~~Lógica::31~~Metafísica::14~~Filosofía crítica::10
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,ITALIANO,12,ESPAÑOL::12,"HARPERCOLLINS MEXICO::2~~SOCIEDAD EDITORIAL LA POLVORA LIMITADA::2~~CENTRO DE LITERATURA CRISTIANA::1~~COMPARAN RIZO, RICARDO::1~~DERECHO GLOBAL EDITORES::1",Lógica::3~~Psicología::3~~Filosofía::2~~FILOSOFÍA Y PSICOLOGÍA::1~~Inconsciente (el) Subconsciente (el)::1
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,JAPONÉS,3,ESPAÑOL::3,GRUPO PLANETA::2~~EDICIONES COYOACAN::1,Psicología aplicada::2~~Filosofía antigua. medieval. oriental::1
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,LATÍN,2,ESPAÑOL::1~~MULTILINGÜE::1,AMAR-AZOCAR EDITORES SOCIEDAD LIMITADA - DOBLEAEDITORES::1~~GRUPO PLANETA::1,Filosofía antigua. medieval. oriental::2
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,NEERLANDÉS,3,ESPAÑOL::3,GRUPO PLANETA::2~~PENGUIN RANDOM HOUSE::1,Psicología aplicada::2~~Psicología::1
2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,RESTO DE LATAM,PORTUGUÉS,3,ESPAÑOL::3,EDITORIAL OCEANO::2~~EDITORIAL TRILLAS::1,Psicología::3
2021,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,BRASIL,ALEMÁN,1,ESPAÑOL::1,EDUSP::1,FILOSOFÍA Y PSICOLOGÍA::1
2021,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,BRASIL,INGLÉS,2,PORTUGUÉS::2,UEL::2,Psicología::2
2021,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,BRASIL,ITALIANO,2,PORTUGUÉS::2,ASSOCIACAO CARUARUENSE DE ENSINO SUPERIOR E TECNICO - ASCES::2,FILOSOFÍA Y PSICOLOGÍA::2
2021,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,ALEMÁN,3,MULTILINGÜE::2~~ESPAÑOL::1,EDICIONES UNIVERSIDAD AUSTRAL DE CHILE::2~~EDICIONES UNIVERSIDAD DIEGO PORTALES::1,Filosofía crítica::2~~Filosofía de Alemania y Austria::1
2021,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,DANÉS,2,ESPAÑOL::2,UNIVERSIDAD IBEROAMERICANA::2,Educación. investigación. temas relacionados con la filosofía::2
2021,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,ESPAÑOL,5,INGLÉS::5,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY::3~~FUNDACION DE LA UNIVERSIDAD ESTATAL A DISTANCIA PARA EL DESARROLLO Y LA PROMOCION DE LA EDUCACION::1~~UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI::1,FILOSOFÍA Y PSICOLOGÍA::2~~Psicología aplicada::2~~Procesos mentales e inteligencia::1
2021,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,FRANCÉS,4,ESPAÑOL::4,UNIVERSIDAD DE LOS LAGOS::2~~EDICIONES UNIVERSIDAD DIEGO PORTALES::1~~UNIVERSIDAD VERACRUZANA::1,FILOSOFÍA Y PSICOLOGÍA::2~~Educación. investigación. temas relacionados con la filosofía::1~~Filosofía de Francia::1
2021,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,GRIEGO,1,ESPAÑOL::1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1,Filosofía::1
2021,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,INGLÉS,10,ESPAÑOL::9~~MULTILINGÜE::1,UNIVERSIDAD DE GUADALAJARA::2~~UNIVERSIDAD IBEROAMERICANA::2~~UNIVERSIDAD VERACRUZANA::2~~EDITORIAL DE LA UNIVERSIDAD DE COSTA RICA::1~~UNIVERSIDAD AUTONOMA METROPOLITANA::1,Educación. investigación. temas relacionados con la filosofía::3~~Lógica::2~~Cambio::1~~Filosofía crítica::1~~Filosofía moderna occidental::1
2021,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,ITALIANO,3,ESPAÑOL::3,EDICIONES UNIVERSIDAD AUSTRAL DE CHILE::3,Filosofía crítica::3
2021,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,LATÍN,3,ESPAÑOL::3,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI::1~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1~~UNIVERSIDAD VERACRUZANA::1,Educación. investigación. temas relacionados con la filosofía::1~~FILOSOFÍA Y PSICOLOGÍA::1~~Filosofía::1
2021,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,SÁNSCRITO,1,ESPAÑOL::1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1,Filosofía::1
2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,ALEMÁN,3,ESPAÑOL::2~~ALEMÁN::1,EDIPRO::2~~AMEMG::1,FILOSOFÍA Y PSICOLOGÍA::2~~Parapsicología y ocultismo::1
2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,CHINO,2,ITALIANO::2,EDIPRO::2,FILOSOFÍA Y PSICOLOGÍA::2
2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,ESPAÑOL,2,INGLÉS::1~~PORTUGUÉS::1,CENTRO ANCHIETA DE FE E CULTURA::1~~CPDOC - CENTRO DE PESQUISA E DOCUMENTACAO ESPIRITA::1,Parapsicología y ocultismo::1~~Ética (Filosofía moral)::1
2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,FRANCÉS,14,PORTUGUÉS::10~~ESPAÑOL::2~~INGLÉS::1~~ITALIANO::1,EDITORA DO CONHECIMENTO::9~~ALLER::3~~FEAL::1~~USE SP::1,Parapsicología y ocultismo::11~~Psicología::3
2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,GRIEGO,1,ESPAÑOL::1,MAX LIMONAD::1,FILOSOFÍA Y PSICOLOGÍA::1
2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,INGLÉS,29,PORTUGUÉS::16~~LENGUA NO DETERMINADA::8~~ESPAÑOL::5,LATITUDE::8~~CENTRAL GOSPEL::6~~MANTRA::4~~ARTMED::2~~EDIPRO::2,Psicología aplicada::12~~Psicología::7~~FILOSOFÍA Y PSICOLOGÍA::5~~Ética (Filosofía moral)::2~~Lógica::1
2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,ITALIANO,1,PORTUGUÉS::1,INSTITUTO PIETRO UBALDI::1,Ética (Filosofía moral)::1
2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,LATÍN,2,PORTUGUÉS::2,EDIPRO::2,FILOSOFÍA Y PSICOLOGÍA::2
2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,PORTUGUÉS,1,ESPAÑOL::1,CPDOC - CENTRO DE PESQUISA E DOCUMENTACAO ESPIRITA::1,Parapsicología y ocultismo::1
2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,RUSO,1,PORTUGUÉS::1,EDITORA DO CONHECIMENTO::1,Parapsicología y ocultismo::1
2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,ALEMÁN,1,ESPAÑOL::1,EL COLEGIO DE MORELOS::1,Filosofía::1
2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,CATALÁN,1,ESPAÑOL::1,RGS LIBROS::1,Ética (Filosofía moral)::1
2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,CHINO,1,ESPAÑOL::1,TRILOBITES E.I.R.L.::1,Filosofía::1
2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,ESPAÑOL,4,INGLÉS::3~~MULTILINGÜE::1,ESCUELA DE NEGOCIOS Y CONSULTORIA EMPRESARIAL::2~~CONSEJO DE CIENCIA Y TECNOLOGIA DEL ESTADO DE PUEBLA::1~~HAPPY THINKERS SAS::1,FILOSOFÍA Y PSICOLOGÍA::2~~Psicología::1~~Psicología infantil::1
2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,FRANCÉS,5,ESPAÑOL::5,ASOCIACION FRATERNIDAD BLANCA UNIVERSAL::1~~FUNDACION PARA VIVIR EL ZEN::1~~INSTITUTO DE ESTUDIOS DE LA SOCIEDAD::1~~SUMINISTROS ASAP S.A::1~~VEHADI CHILE SPA::1,FILOSOFÍA Y PSICOLOGÍA::3~~El yo::1~~Filosofía de Francia::1
2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,INGLÉS,13,ESPAÑOL::12~~MULTILINGÜE::1,ACADEMIA DE YOGA SATYANANDA::5~~CIENCIA DE LA ESPIRITUALIDAD COLOMBIA::4~~CIRCULO DE ESTUDIOS EN PSICOTERAPIA EXISTENCIAL::1~~DIDALIBROS::1~~FUNDACION VIVIR EN ARMONIA::1,FILOSOFÍA Y PSICOLOGÍA::5~~Filosofía moderna occidental::4~~Psicología aplicada::2~~Género humano::1~~Psicología infantil::1
2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,JAPONÉS,1,ESPAÑOL::1,ARTES GRAFICAS PANORAMA::1,Epistemología. causalidad. género humano::1
2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,PORTUGUÉS,1,ESPAÑOL::1,DOBLE CLIC::1,Filosofía crítica::1
2021,100 - Filosofía y psicología,ENTIDAD PÚBLICA,BRASIL,INGLÉS,1,LENGUA NO DETERMINADA::1,GENIANTIS EDUCACAO::1,Psicología::1
2021,100 - Filosofía y psicología,ENTIDAD PÚBLICA,RESTO DE LATAM,CATALÁN,1,ESPAÑOL::1,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::1,Ética (Filosofía moral)::1
2021,100 - Filosofía y psicología,ENTIDAD PÚBLICA,RESTO DE LATAM,ESPAÑOL,5,MULTILINGÜE::2~~ALEMÁN::1~~FRANCÉS::1~~INGLÉS::1,SECRETARIA DE TURISMO::4~~SECRETARIA DE RELACIONES EXTERIORES::1,Psicología::4~~FILOSOFÍA Y PSICOLOGÍA::1
2021,100 - Filosofía y psicología,ENTIDAD PÚBLICA,RESTO DE LATAM,INGLÉS,4,ESPAÑOL::4,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::3~~MUSEO DE ARTE CONTEMPORANEO DE MONTERREY::1,Psicología infantil::2~~El yo::1~~Ética de las relaciones familiares::1
2021,100 - Filosofía y psicología,OTROS,BRASIL,INGLÉS,2,PORTUGUÉS::2,GRYPHUS EDITORA::2,FILOSOFÍA Y PSICOLOGÍA::2
2021,100 - Filosofía y psicología,OTROS,RESTO DE LATAM,ALEMÁN,1,ESPAÑOL::1,DISTRIBUCIONES CIFUENTES::1,Filosofía crítica::1
2021,100 - Filosofía y psicología,OTROS,RESTO DE LATAM,ESPAÑOL,2,INGLÉS::2,TRAMA DISENO S.A.::2,Misticismo::2
2021,100 - Filosofía y psicología,OTROS,RESTO DE LATAM,INGLÉS,2,ESPAÑOL::1~~INGLÉS::1,DISTRIBUCIONES CIFUENTES::1~~SEGRAK::1,Epistemología. causalidad. género humano::1~~Psicología infantil::1
2021,100 - Filosofía y psicología,TODOS,BRASIL,ALEMÁN,44,PORTUGUÉS::29~~ESPAÑOL::6~~LATÍN::3~~LENGUA NO DETERMINADA::3~~ALEMÁN::1,EDITORA VOZES::16~~LAFONTE::3~~LPM EDITORES::3~~UNIVERSIDADE ESTADUAL PAULISTA (UNESP)::3~~EDIPRO::2,FILOSOFÍA Y PSICOLOGÍA::31~~Psicología::8~~Psicología aplicada::3~~Metafísica::1~~Parapsicología y ocultismo::1
2021,100 - Filosofía y psicología,TODOS,BRASIL,CHINO,2,ITALIANO::2,EDIPRO::2,FILOSOFÍA Y PSICOLOGÍA::2
2021,100 - Filosofía y psicología,TODOS,BRASIL,ESPAÑOL,35,PORTUGUÉS::30~~ITALIANO::2~~GALLEGO::1~~INGLÉS::1~~LENGUA NO DETERMINADA::1,GRUPO PLANETA::6~~IGA FENIX EDITORA::5~~SIM A VIDA EDITORA::4~~EDITORA PAULINAS::3~~EDITORA TIMO::2,Psicología::14~~Psicología aplicada::8~~FILOSOFÍA Y PSICOLOGÍA::6~~Parapsicología y ocultismo::3~~Escuelas filosóficas específicas::2
2021,100 - Filosofía y psicología,TODOS,BRASIL,FRANCÉS,64,PORTUGUÉS::51~~ESPAÑOL::7~~LENGUA NO DETERMINADA::4~~INGLÉS::1~~ITALIANO::1,EDITORA DO CONHECIMENTO::9~~EDITORA VOZES::9~~LAFONTE::5~~QUIXOTE DO::5~~ALLER::3,FILOSOFÍA Y PSICOLOGÍA::24~~Parapsicología y ocultismo::19~~Psicología::12~~Psicología aplicada::4~~Metafísica::3
