PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,IDIOMA DE ORIGEN,IDIOMA PUBLICACION,EDITORIAL,CANTIDAD
México,2023,900 - Geografía e historia,TODOS,ESPAÑOL,INGLÉS,AGENCIA PROMOTORA DE PUBLICACIONES,2
México,2023,900 - Geografía e historia,TODOS,ESPAÑOL,INGLÉS,EDUARDO SERGIO PEREZ CONTRERAS,2
México,2023,900 - Geografía e historia,TODOS,ESPAÑOL,INGLÉS,GRUPO PLANETA,1
México,2023,900 - Geografía e historia,TODOS,ESPAÑOL,INGLÉS,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,1
México,2023,900 - Geografía e historia,TODOS,ESPAÑOL,MULTILINGÜE,EL COLEGIO DE MEXICO,6
México,2023,900 - Geografía e historia,TODOS,ESPAÑOL,MULTILINGÜE,REYES FERNANDEZ ANA PATRICIA,2
México,2023,900 - Geografía e historia,TODOS,ESPAÑOL,MULTILINGÜE,"ALAVEZ BAUTISTA, CIRIACO",1
México,2023,900 - Geografía e historia,TODOS,ESPAÑOL,MULTILINGÜE,GUTIERREZ DURAN ROBERTO SALVADOR,1
México,2023,900 - Geografía e historia,TODOS,ESPAÑOL,MULTILINGÜE,ZAFIRO EDITORES,1
México,2023,900 - Geografía e historia,TODOS,ESPAÑOL,NÁHUATL,EL COLEGIO DE MEXICO,2
México,2023,900 - Geografía e historia,TODOS,FRANCÉS,ESPAÑOL,FONDO DE CULTURA ECONOMICA MEXICO,6
México,2023,900 - Geografía e historia,TODOS,FRANCÉS,ESPAÑOL,GRUPO PAIDOS,3
México,2023,900 - Geografía e historia,TODOS,FRANCÉS,ESPAÑOL,GRUPO PLANETA,3
México,2023,900 - Geografía e historia,TODOS,FRANCÉS,ESPAÑOL,BONILLA DISTRIBUCION Y EDICION,2
México,2023,900 - Geografía e historia,TODOS,FRANCÉS,ESPAÑOL,"ALBOREZ GARCIA,RICARDO",1
México,2023,900 - Geografía e historia,TODOS,INGLÉS,ESPAÑOL,FONDO DE CULTURA ECONOMICA MEXICO,13
México,2023,900 - Geografía e historia,TODOS,INGLÉS,ESPAÑOL,GRUPO PAIDOS,13
México,2023,900 - Geografía e historia,TODOS,INGLÉS,ESPAÑOL,GRUPO PLANETA,13
México,2023,900 - Geografía e historia,TODOS,INGLÉS,ESPAÑOL,HONORABLE CAMARA DE DIPUTADOS,5
México,2023,900 - Geografía e historia,TODOS,INGLÉS,ESPAÑOL,EDICIONES ERA,3
México,2023,900 - Geografía e historia,TODOS,INGLÉS,MULTILINGÜE,GOBIERNO DEL ESTADO DE PUEBLA,1
México,2023,900 - Geografía e historia,TODOS,INGLÉS,MULTILINGÜE,"GREMARD ROMERO, DAVID LESTER",1
México,2023,900 - Geografía e historia,TODOS,ITALIANO,ESPAÑOL,FONDO DE CULTURA ECONOMICA MEXICO,4
México,2023,900 - Geografía e historia,TODOS,ITALIANO,ESPAÑOL,ARZOLA AGUILAR SIXTO APOLONIO,2
México,2023,900 - Geografía e historia,TODOS,ITALIANO,ESPAÑOL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1
México,2023,900 - Geografía e historia,TODOS,NEERLANDÉS,ESPAÑOL,EDICIONES ILCSA,1
México,2023,SIN IDENTIFICAR,AMBAS,ALEMÁN,ESPAÑOL,CRUZ MANJARREZ BARRERA PEDRO MARCIAL,1
México,2023,SIN IDENTIFICAR,AMBAS,ALEMÁN,MULTILINGÜE,CRUZ MANJARREZ BARRERA PEDRO MARCIAL,1
México,2023,SIN IDENTIFICAR,AMBAS,ESPAÑOL,INGLÉS,GRUPO EDITORIAL PEART,1
México,2023,SIN IDENTIFICAR,AMBAS,FRANCÉS,ESPAÑOL,EDICIONES EL NARANJO,2
México,2023,SIN IDENTIFICAR,AMBAS,PORTUGUÉS,ESPAÑOL,GRUPO EDITORIAL PEART,4
México,2023,SIN IDENTIFICAR,AMBAS,TURCO,ESPAÑOL,EDITORIAL CAYUCO,1
México,2023,SIN IDENTIFICAR,EDITORIAL COMERCIAL,ALEMÁN,ESPAÑOL,CRUZ MANJARREZ BARRERA PEDRO MARCIAL,1
México,2023,SIN IDENTIFICAR,EDITORIAL COMERCIAL,ALEMÁN,MULTILINGÜE,CRUZ MANJARREZ BARRERA PEDRO MARCIAL,1
México,2023,SIN IDENTIFICAR,EDITORIAL COMERCIAL,ESPAÑOL,INGLÉS,GRUPO EDITORIAL PEART,1
México,2023,SIN IDENTIFICAR,EDITORIAL COMERCIAL,FRANCÉS,ESPAÑOL,EDICIONES EL NARANJO,2
México,2023,SIN IDENTIFICAR,EDITORIAL COMERCIAL,PORTUGUÉS,ESPAÑOL,GRUPO EDITORIAL PEART,4
México,2023,SIN IDENTIFICAR,EDITORIAL COMERCIAL,TURCO,ESPAÑOL,EDITORIAL CAYUCO,1
México,2023,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,CHINO,SHI XIAOJING,1
México,2023,SIN IDENTIFICAR,ENTIDAD PÚBLICA,MULTILINGÜE,ESPAÑOL,SECRETARIA DE CULTURA DE JALISCO,1
México,2023,SIN IDENTIFICAR,OTROS,INGLÉS,ESPAÑOL,GRAFICOS EDITORIALES MOMENTUMS,1
México,2023,SIN IDENTIFICAR,TODOS,ALEMÁN,ESPAÑOL,CRUZ MANJARREZ BARRERA PEDRO MARCIAL,1
México,2023,SIN IDENTIFICAR,TODOS,ALEMÁN,MULTILINGÜE,CRUZ MANJARREZ BARRERA PEDRO MARCIAL,1
México,2023,SIN IDENTIFICAR,TODOS,ESPAÑOL,CHINO,SHI XIAOJING,1
México,2023,SIN IDENTIFICAR,TODOS,ESPAÑOL,INGLÉS,GRUPO EDITORIAL PEART,1
México,2023,SIN IDENTIFICAR,TODOS,FRANCÉS,ESPAÑOL,EDICIONES EL NARANJO,2
México,2023,SIN IDENTIFICAR,TODOS,INGLÉS,ESPAÑOL,GRAFICOS EDITORIALES MOMENTUMS,1
México,2023,SIN IDENTIFICAR,TODOS,MULTILINGÜE,ESPAÑOL,SECRETARIA DE CULTURA DE JALISCO,1
México,2023,SIN IDENTIFICAR,TODOS,PORTUGUÉS,ESPAÑOL,GRUPO EDITORIAL PEART,4
México,2023,SIN IDENTIFICAR,TODOS,TURCO,ESPAÑOL,EDITORIAL CAYUCO,1
México,2024,000 - Generalidades,AMBAS,ALEMÁN,ESPAÑOL,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,1
México,2024,000 - Generalidades,AMBAS,ALEMÁN,ESPAÑOL,EDICIONES DEL LIRIO,1
México,2024,000 - Generalidades,AMBAS,ALEMÁN,ESPAÑOL,LA CIFRA EDITORIAL,1
México,2024,000 - Generalidades,AMBAS,ESPAÑOL,INGLÉS,PUERTABIERTA EDITORES,3
México,2024,000 - Generalidades,AMBAS,ESPAÑOL,INGLÉS,EDICIONES DE LAUREL,1
México,2024,000 - Generalidades,AMBAS,ESPAÑOL,INGLÉS,UNIVERSIDAD AUTONOMA DE NUEVO LEON,1
México,2024,000 - Generalidades,AMBAS,ESPAÑOL,MULTILINGÜE,EDICIONES ILCSA,1
México,2024,000 - Generalidades,AMBAS,FRANCÉS,ESPAÑOL,EL COLEGIO DE MEXICO,1
México,2024,000 - Generalidades,AMBAS,FRANCÉS,ESPAÑOL,GRUPO PAIDOS,1
México,2024,000 - Generalidades,AMBAS,FRANCÉS,ESPAÑOL,GRUPO PLANETA,1
México,2024,000 - Generalidades,AMBAS,INGLÉS,ESPAÑOL,GRUPO PLANETA,5
México,2024,000 - Generalidades,AMBAS,INGLÉS,ESPAÑOL,EDICIONES CON ESTILO,4
México,2024,000 - Generalidades,AMBAS,INGLÉS,ESPAÑOL,EDITORIAL TRILLAS,4
México,2024,000 - Generalidades,AMBAS,INGLÉS,ESPAÑOL,PEARSON,3
México,2024,000 - Generalidades,AMBAS,INGLÉS,ESPAÑOL,SELECTOR,2
México,2024,000 - Generalidades,AMBAS,ITALIANO,ESPAÑOL,"MACMILLAN EDUCACION, S.A. DE C.V",1
México,2024,000 - Generalidades,AMBAS,RUSO,ESPAÑOL,UNIVERSIDAD VERACRUZANA,1
México,2024,000 - Generalidades,AUTOR-EDITOR,ESPAÑOL,INGLÉS,"DE GREIFF LARA, MARIA CLARA",1
México,2024,000 - Generalidades,AUTOR-EDITOR,NÁHUATL,MULTILINGÜE,HERNANDEZ VILLEGAS FLOR SOLEDAD,1
México,2024,000 - Generalidades,EDITORIAL COMERCIAL,ALEMÁN,ESPAÑOL,EDICIONES DEL LIRIO,1
México,2024,000 - Generalidades,EDITORIAL COMERCIAL,ALEMÁN,ESPAÑOL,LA CIFRA EDITORIAL,1
México,2024,000 - Generalidades,EDITORIAL COMERCIAL,ESPAÑOL,INGLÉS,PUERTABIERTA EDITORES,3
México,2024,000 - Generalidades,EDITORIAL COMERCIAL,ESPAÑOL,INGLÉS,EDICIONES DE LAUREL,1
México,2024,000 - Generalidades,EDITORIAL COMERCIAL,ESPAÑOL,MULTILINGÜE,EDICIONES ILCSA,1
México,2024,000 - Generalidades,EDITORIAL COMERCIAL,FRANCÉS,ESPAÑOL,GRUPO PAIDOS,1
México,2024,000 - Generalidades,EDITORIAL COMERCIAL,FRANCÉS,ESPAÑOL,GRUPO PLANETA,1
México,2024,000 - Generalidades,EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,GRUPO PLANETA,5
México,2024,000 - Generalidades,EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,EDICIONES CON ESTILO,4
México,2024,000 - Generalidades,EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,EDITORIAL TRILLAS,4
México,2024,000 - Generalidades,EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,PEARSON,3
México,2024,000 - Generalidades,EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,SELECTOR,2
México,2024,000 - Generalidades,EDITORIAL COMERCIAL,ITALIANO,ESPAÑOL,"MACMILLAN EDUCACION, S.A. DE C.V",1
México,2024,000 - Generalidades,EDITORIAL UNIVERSITARIA,ALEMÁN,ESPAÑOL,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,1
México,2024,000 - Generalidades,EDITORIAL UNIVERSITARIA,ESPAÑOL,INGLÉS,UNIVERSIDAD AUTONOMA DE NUEVO LEON,1
México,2024,000 - Generalidades,EDITORIAL UNIVERSITARIA,FRANCÉS,ESPAÑOL,EL COLEGIO DE MEXICO,1
México,2024,000 - Generalidades,EDITORIAL UNIVERSITARIA,INGLÉS,ESPAÑOL,UNIVERSIDAD VERACRUZANA,2
México,2024,000 - Generalidades,EDITORIAL UNIVERSITARIA,RUSO,ESPAÑOL,UNIVERSIDAD VERACRUZANA,1
México,2024,000 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,MULTILINGÜE,ESPAÑOL,KATSEL YANGKAR EDITORIAL Y ARTES,1
México,2024,000 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,MULTILINGÜE,MULTILINGÜE,LIBROS PARA IMAGINAR,1
México,2024,000 - Generalidades,ENTIDAD PÚBLICA,INGLÉS,ESPAÑOL,HONORABLE CAMARA DE DIPUTADOS,1
México,2024,000 - Generalidades,ENTIDAD PÚBLICA,RUSO,ESPAÑOL,HONORABLE CAMARA DE DIPUTADOS,1
México,2024,000 - Generalidades,OTROS,RUSO,ESPAÑOL,DISTRIBUCIONES CIFUENTES,1
México,2024,000 - Generalidades,TODOS,ALEMÁN,ESPAÑOL,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,1
México,2024,000 - Generalidades,TODOS,ALEMÁN,ESPAÑOL,EDICIONES DEL LIRIO,1
México,2024,000 - Generalidades,TODOS,ALEMÁN,ESPAÑOL,LA CIFRA EDITORIAL,1
México,2024,000 - Generalidades,TODOS,ESPAÑOL,INGLÉS,PUERTABIERTA EDITORES,3
México,2024,000 - Generalidades,TODOS,ESPAÑOL,INGLÉS,"DE GREIFF LARA, MARIA CLARA",1
México,2024,000 - Generalidades,TODOS,ESPAÑOL,INGLÉS,EDICIONES DE LAUREL,1
México,2024,000 - Generalidades,TODOS,ESPAÑOL,INGLÉS,UNIVERSIDAD AUTONOMA DE NUEVO LEON,1
México,2024,000 - Generalidades,TODOS,ESPAÑOL,MULTILINGÜE,EDICIONES ILCSA,1
México,2024,000 - Generalidades,TODOS,FRANCÉS,ESPAÑOL,EL COLEGIO DE MEXICO,1
México,2024,000 - Generalidades,TODOS,FRANCÉS,ESPAÑOL,GRUPO PAIDOS,1
México,2024,000 - Generalidades,TODOS,FRANCÉS,ESPAÑOL,GRUPO PLANETA,1
México,2024,000 - Generalidades,TODOS,INGLÉS,ESPAÑOL,GRUPO PLANETA,5
México,2024,000 - Generalidades,TODOS,INGLÉS,ESPAÑOL,EDICIONES CON ESTILO,4
México,2024,000 - Generalidades,TODOS,INGLÉS,ESPAÑOL,EDITORIAL TRILLAS,4
México,2024,000 - Generalidades,TODOS,INGLÉS,ESPAÑOL,PEARSON,3
México,2024,000 - Generalidades,TODOS,INGLÉS,ESPAÑOL,SELECTOR,2
México,2024,000 - Generalidades,TODOS,ITALIANO,ESPAÑOL,"MACMILLAN EDUCACION, S.A. DE C.V",1
México,2024,000 - Generalidades,TODOS,MULTILINGÜE,ESPAÑOL,KATSEL YANGKAR EDITORIAL Y ARTES,1
México,2024,000 - Generalidades,TODOS,MULTILINGÜE,MULTILINGÜE,LIBROS PARA IMAGINAR,1
México,2024,000 - Generalidades,TODOS,NÁHUATL,MULTILINGÜE,HERNANDEZ VILLEGAS FLOR SOLEDAD,1
México,2024,000 - Generalidades,TODOS,RUSO,ESPAÑOL,DISTRIBUCIONES CIFUENTES,1
México,2024,000 - Generalidades,TODOS,RUSO,ESPAÑOL,HONORABLE CAMARA DE DIPUTADOS,1
México,2024,000 - Generalidades,TODOS,RUSO,ESPAÑOL,UNIVERSIDAD VERACRUZANA,1
México,2024,100 - Filosofía y psicología,AMBAS,ALEMÁN,ESPAÑOL,CRUZ MANJARREZ BARRERA PEDRO MARCIAL,3
México,2024,100 - Filosofía y psicología,AMBAS,ALEMÁN,ESPAÑOL,FONDO DE CULTURA ECONOMICA MEXICO,3
México,2024,100 - Filosofía y psicología,AMBAS,ALEMÁN,ESPAÑOL,GRUPO PLANETA,3
México,2024,100 - Filosofía y psicología,AMBAS,ALEMÁN,ESPAÑOL,EDICIONESAKAL MEXICO,2
México,2024,100 - Filosofía y psicología,AMBAS,ALEMÁN,ESPAÑOL,UNIVERSIDAD IBEROAMERICANA,2
México,2024,100 - Filosofía y psicología,AMBAS,ALEMÁN,MULTILINGÜE,PROCESOS EDITORIALES DON JOSE,2
México,2024,100 - Filosofía y psicología,AMBAS,CHINO,ESPAÑOL,GRUPO PLANETA,1
México,2024,100 - Filosofía y psicología,AMBAS,COREANO,ESPAÑOL,GRUPO PLANETA,2
México,2024,100 - Filosofía y psicología,AMBAS,ESLOVENO,ESPAÑOL,GRUPO PLANETA,1
México,2024,100 - Filosofía y psicología,AMBAS,ESPAÑOL,INGLÉS,EDICIONES LAROUSSE,2
México,2024,100 - Filosofía y psicología,AMBAS,ESPAÑOL,INGLÉS,EDICIONES DE LAUREL,1
México,2024,100 - Filosofía y psicología,AMBAS,ESPAÑOL,INGLÉS,GRUPO PLANETA,1
México,2024,100 - Filosofía y psicología,AMBAS,ESPAÑOL,INGLÉS,INNOVACION EDITORIAL LAGARES DE MEXICO,1
México,2024,100 - Filosofía y psicología,AMBAS,ESPAÑOL,INGLÉS,UNIVERSIDAD AUTONOMA DE NUEVO LEON,1
México,2024,100 - Filosofía y psicología,AMBAS,FRANCÉS,ESPAÑOL,SIGLO XXI EDITORES,4
México,2024,100 - Filosofía y psicología,AMBAS,FRANCÉS,ESPAÑOL,GRUPO PAIDOS,3
México,2024,100 - Filosofía y psicología,AMBAS,FRANCÉS,ESPAÑOL,GRUPO PLANETA,3
México,2024,100 - Filosofía y psicología,AMBAS,FRANCÉS,ESPAÑOL,EDITORIAL LECTORUM,2
México,2024,100 - Filosofía y psicología,AMBAS,FRANCÉS,ESPAÑOL,EDITORIAL NOTAS UNIVERSITARIAS,2
México,2024,100 - Filosofía y psicología,AMBAS,GRIEGO,ESPAÑOL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1
México,2024,100 - Filosofía y psicología,AMBAS,INGLÉS,ESPAÑOL,GRUPO PLANETA,132
México,2024,100 - Filosofía y psicología,AMBAS,INGLÉS,ESPAÑOL,EDITORIAL LECTORUM,48
México,2024,100 - Filosofía y psicología,AMBAS,INGLÉS,ESPAÑOL,GRUPO PAIDOS,45
México,2024,100 - Filosofía y psicología,AMBAS,INGLÉS,ESPAÑOL,EDITORES MEXICANOS UNIDOS,31
México,2024,100 - Filosofía y psicología,AMBAS,INGLÉS,ESPAÑOL,EDITORIAL TRILLAS,16
México,2024,100 - Filosofía y psicología,AMBAS,INGLÉS,INGLÉS,MORYA EDICIONES,2
México,2024,100 - Filosofía y psicología,AMBAS,INGLÉS,INGLÉS,PARADISO EDITORES,1
México,2024,100 - Filosofía y psicología,AMBAS,INGLÉS,INGLÉS,SAN NICOLAS EDITORES,1
México,2024,100 - Filosofía y psicología,AMBAS,ITALIANO,ESPAÑOL,GRUPO PLANETA,2
México,2024,100 - Filosofía y psicología,AMBAS,ITALIANO,ESPAÑOL,GARCIA GUZMAN MIGUEL ANGEL,1
México,2024,100 - Filosofía y psicología,AMBAS,ITALIANO,ESPAÑOL,TOMO BOOKS MX. S. DE R. L. DE C. V.,1
México,2024,100 - Filosofía y psicología,AMBAS,ITALIANO,ESPAÑOL,UNIVERSIDAD LATINA DE AMERICA,1
México,2024,100 - Filosofía y psicología,AMBAS,ITALIANO,ESPAÑOL,UNIVERSIDAD VERACRUZANA,1
México,2024,100 - Filosofía y psicología,AMBAS,JAPONÉS,ESPAÑOL,SIGLO XXI EDITORES,2
México,2024,100 - Filosofía y psicología,AMBAS,JAPONÉS,ESPAÑOL,GRUPO PAIDOS,1
México,2024,100 - Filosofía y psicología,AMBAS,LATÍN,ESPAÑOL,EDITORIAL NOTAS UNIVERSITARIAS,2
México,2024,100 - Filosofía y psicología,AMBAS,LATÍN,ESPAÑOL,GRUPO PAIDOS,2
México,2024,100 - Filosofía y psicología,AMBAS,LATÍN,ESPAÑOL,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,2
México,2024,100 - Filosofía y psicología,AMBAS,LATÍN,ESPAÑOL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1
México,2024,100 - Filosofía y psicología,AMBAS,NORUEGO,NORUEGO,AQUELARRE EDICIONES,1
México,2024,100 - Filosofía y psicología,AMBAS,PORTUGUÉS,ESPAÑOL,EDITORIAL TRILLAS,1
México,2024,100 - Filosofía y psicología,AMBAS,SUECO,ESPAÑOL,GRUPO PLANETA,3
México,2024,100 - Filosofía y psicología,AUTOR-EDITOR,ESPAÑOL,INGLÉS,DUENAS ALMAGUER SANDRA FERNANDA,7
México,2024,100 - Filosofía y psicología,AUTOR-EDITOR,ESPAÑOL,INGLÉS,"MENDEZ JIMENEZ, ANA VICTORIA",1
México,2024,100 - Filosofía y psicología,AUTOR-EDITOR,ESPAÑOL,INGLÉS,"PEREDA LOPEZ, IRMA HAYDEE",1
México,2024,100 - Filosofía y psicología,AUTOR-EDITOR,ESPAÑOL,MULTILINGÜE,"LOPEZ CORZO, ALMA LUZ",1
México,2024,100 - Filosofía y psicología,AUTOR-EDITOR,INGLÉS,INGLÉS,"PADILLA URANGA, EDUARDO",1
México,2024,100 - Filosofía y psicología,AUTOR-EDITOR,INGLÉS,MULTILINGÜE,VAZQUEZ ORTIZ DANIEL ALEJANDRO,1
México,2024,100 - Filosofía y psicología,AUTOR-EDITOR,MULTILINGÜE,ESPAÑOL,ALVAREZ PRIETO ANTONIO,1
México,2024,100 - Filosofía y psicología,AUTOR-EDITOR,MULTILINGÜE,MULTILINGÜE,"CASTRO GONZALEZ, MARIA LUISA",1
México,2024,100 - Filosofía y psicología,AUTOR-EDITOR,PORTUGUÉS,ESPAÑOL,"FERNANDES PINTO DA CRUZ, VITOR MANUEL",1
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,ALEMÁN,ESPAÑOL,CRUZ MANJARREZ BARRERA PEDRO MARCIAL,3
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,ALEMÁN,ESPAÑOL,FONDO DE CULTURA ECONOMICA MEXICO,3
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,ALEMÁN,ESPAÑOL,GRUPO PLANETA,3
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,ALEMÁN,ESPAÑOL,EDICIONESAKAL MEXICO,2
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,ALEMÁN,ESPAÑOL,GRUPO PAIDOS,1
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,ALEMÁN,MULTILINGÜE,PROCESOS EDITORIALES DON JOSE,2
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,CHINO,ESPAÑOL,GRUPO PLANETA,1
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,COREANO,ESPAÑOL,GRUPO PLANETA,2
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,ESLOVENO,ESPAÑOL,GRUPO PLANETA,1
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,ESPAÑOL,INGLÉS,EDICIONES LAROUSSE,2
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,ESPAÑOL,INGLÉS,EDICIONES DE LAUREL,1
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,ESPAÑOL,INGLÉS,GRUPO PLANETA,1
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,ESPAÑOL,INGLÉS,INNOVACION EDITORIAL LAGARES DE MEXICO,1
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,ESPAÑOL,INGLÉS,WAS EDITORIAL,1
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,FRANCÉS,ESPAÑOL,SIGLO XXI EDITORES,4
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,FRANCÉS,ESPAÑOL,GRUPO PAIDOS,3
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,FRANCÉS,ESPAÑOL,GRUPO PLANETA,3
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,FRANCÉS,ESPAÑOL,EDITORIAL LECTORUM,2
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,FRANCÉS,ESPAÑOL,EDITORIAL NOTAS UNIVERSITARIAS,2
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,GRUPO PLANETA,132
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,EDITORIAL LECTORUM,48
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,GRUPO PAIDOS,45
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,EDITORES MEXICANOS UNIDOS,31
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,EDITORIAL TRILLAS,16
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,INGLÉS,INGLÉS,MORYA EDICIONES,2
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,INGLÉS,INGLÉS,PARADISO EDITORES,1
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,INGLÉS,INGLÉS,SAN NICOLAS EDITORES,1
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,ITALIANO,ESPAÑOL,GRUPO PLANETA,2
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,ITALIANO,ESPAÑOL,GARCIA GUZMAN MIGUEL ANGEL,1
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,ITALIANO,ESPAÑOL,TOMO BOOKS MX. S. DE R. L. DE C. V.,1
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,JAPONÉS,ESPAÑOL,SIGLO XXI EDITORES,2
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,JAPONÉS,ESPAÑOL,GRUPO PAIDOS,1
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,LATÍN,ESPAÑOL,EDITORIAL NOTAS UNIVERSITARIAS,2
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,LATÍN,ESPAÑOL,GRUPO PAIDOS,2
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,NORUEGO,NORUEGO,AQUELARRE EDICIONES,1
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,PORTUGUÉS,ESPAÑOL,EDITORIAL TRILLAS,1
México,2024,100 - Filosofía y psicología,EDITORIAL COMERCIAL,SUECO,ESPAÑOL,GRUPO PLANETA,3
México,2024,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,ALEMÁN,ESPAÑOL,UNIVERSIDAD IBEROAMERICANA,2
México,2024,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,ALEMÁN,ESPAÑOL,UNIVERSIDAD DE GUADALAJARA,1
México,2024,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,ALEMÁN,ESPAÑOL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1
México,2024,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,ALEMÁN,ESPAÑOL,UNIVERSIDAD VERACRUZANA,1
México,2024,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,ESPAÑOL,INGLÉS,UNIVERSIDAD AUTONOMA DE NUEVO LEON,1
México,2024,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,FRANCÉS,ESPAÑOL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,2
México,2024,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,GRIEGO,ESPAÑOL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1
México,2024,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,INGLÉS,ESPAÑOL,INSTITUTO TECNOLOGICO DE SONORA,1
México,2024,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,INGLÉS,ESPAÑOL,UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,1
México,2024,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,INGLÉS,ESPAÑOL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1
México,2024,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,INGLÉS,ESPAÑOL,UNIVERSIDAD VERACRUZANA,1
México,2024,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,ITALIANO,ESPAÑOL,UNIVERSIDAD LATINA DE AMERICA,1
México,2024,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,ITALIANO,ESPAÑOL,UNIVERSIDAD VERACRUZANA,1
México,2024,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,LATÍN,ESPAÑOL,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,2
México,2024,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,LATÍN,ESPAÑOL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1
México,2024,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,CHECO,ESPAÑOL,FAMILIAM,2
México,2024,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,MULTILINGÜE,"BRUNA OPERADORA DE ALIMENTOS, S.A. DE C.V.",1
