PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,DECILE_LABEL,DECILE_ORDER,PROMEDIO_REGISTROS,DESVIACION_ESTANDAR,CANTIDAD_EDITORIALES,IDIOMA_ORIGEN,CANTIDAD_OBRAS_IDIOMA
TODOS,2013,900 - Geografía e historia,TODOS,20% - 30%,3,2.21,0.41,24,PORTUGUÉS,2
TODOS,2013,900 - Geografía e historia,TODOS,20% - 30%,3,2.21,0.41,24,RUMANO,1
TODOS,2013,900 - Geografía e historia,TODOS,30% - 40%,4,2.0,0.0,24,CATALÁN,2
TODOS,2013,900 - Geografía e historia,TODOS,30% - 40%,4,2.0,0.0,24,ESPAÑOL,6
TODOS,2013,900 - Geografía e historia,TODOS,30% - 40%,4,2.0,0.0,24,FRANCÉS,8
TODOS,2013,900 - Geografía e historia,TODOS,30% - 40%,4,2.0,0.0,24,INGLÉS,20
TODOS,2013,900 - Geografía e historia,TODOS,30% - 40%,4,2.0,0.0,24,ITALIANO,2
TODOS,2013,900 - Geografía e historia,TODOS,30% - 40%,4,2.0,0.0,24,LENGUA NO DETERMINADA,10
TODOS,2013,900 - Geografía e historia,TODOS,40% - 50%,5,1.08,0.28,24,ALEMÁN,1
TODOS,2013,900 - Geografía e historia,TODOS,40% - 50%,5,1.08,0.28,24,CHINO,2
TODOS,2013,900 - Geografía e historia,TODOS,40% - 50%,5,1.08,0.28,24,ESPAÑOL,4
TODOS,2013,900 - Geografía e historia,TODOS,40% - 50%,5,1.08,0.28,24,FRANCÉS,1
TODOS,2013,900 - Geografía e historia,TODOS,40% - 50%,5,1.08,0.28,24,INGLÉS,7
TODOS,2013,900 - Geografía e historia,TODOS,40% - 50%,5,1.08,0.28,24,ITALIANO,3
TODOS,2013,900 - Geografía e historia,TODOS,40% - 50%,5,1.08,0.28,24,JAPONÉS,1
TODOS,2013,900 - Geografía e historia,TODOS,40% - 50%,5,1.08,0.28,24,LENGUA NO DETERMINADA,5
TODOS,2013,900 - Geografía e historia,TODOS,40% - 50%,5,1.08,0.28,24,POLACO,1
TODOS,2013,900 - Geografía e historia,TODOS,40% - 50%,5,1.08,0.28,24,PORTUGUÉS,1
TODOS,2013,900 - Geografía e historia,TODOS,50% - 60%,6,1.0,0.0,24,ESPAÑOL,5
TODOS,2013,900 - Geografía e historia,TODOS,50% - 60%,6,1.0,0.0,24,FRANCÉS,4
TODOS,2013,900 - Geografía e historia,TODOS,50% - 60%,6,1.0,0.0,24,INDONESIO,1
TODOS,2013,900 - Geografía e historia,TODOS,50% - 60%,6,1.0,0.0,24,INGLÉS,9
TODOS,2013,900 - Geografía e historia,TODOS,50% - 60%,6,1.0,0.0,24,LENGUA NO DETERMINADA,3
TODOS,2013,900 - Geografía e historia,TODOS,50% - 60%,6,1.0,0.0,24,PORTUGUÉS,1
TODOS,2013,900 - Geografía e historia,TODOS,50% - 60%,6,1.0,0.0,24,RUSO,1
TODOS,2013,900 - Geografía e historia,TODOS,60% - 70%,7,1.0,0.0,24,ESPAÑOL,4
TODOS,2013,900 - Geografía e historia,TODOS,60% - 70%,7,1.0,0.0,24,FRANCÉS,2
TODOS,2013,900 - Geografía e historia,TODOS,60% - 70%,7,1.0,0.0,24,INGLÉS,8
TODOS,2013,900 - Geografía e historia,TODOS,60% - 70%,7,1.0,0.0,24,ITALIANO,1
TODOS,2013,900 - Geografía e historia,TODOS,60% - 70%,7,1.0,0.0,24,LENGUA NO DETERMINADA,7
TODOS,2013,900 - Geografía e historia,TODOS,60% - 70%,7,1.0,0.0,24,PORTUGUÉS,2
TODOS,2013,900 - Geografía e historia,TODOS,70% - 80%,8,1.0,0.0,24,AFRIKÁANS,1
TODOS,2013,900 - Geografía e historia,TODOS,70% - 80%,8,1.0,0.0,24,ALEMÁN,2
TODOS,2013,900 - Geografía e historia,TODOS,70% - 80%,8,1.0,0.0,24,ESPAÑOL,4
TODOS,2013,900 - Geografía e historia,TODOS,70% - 80%,8,1.0,0.0,24,FRANCÉS,2
TODOS,2013,900 - Geografía e historia,TODOS,70% - 80%,8,1.0,0.0,24,INGLÉS,8
TODOS,2013,900 - Geografía e historia,TODOS,70% - 80%,8,1.0,0.0,24,LATÍN,1
TODOS,2013,900 - Geografía e historia,TODOS,70% - 80%,8,1.0,0.0,24,LENGUA NO DETERMINADA,4
TODOS,2013,900 - Geografía e historia,TODOS,70% - 80%,8,1.0,0.0,24,PORTUGUÉS,2
TODOS,2013,900 - Geografía e historia,TODOS,80% - 90%,9,1.0,0.0,24,ALEMÁN,1
TODOS,2013,900 - Geografía e historia,TODOS,80% - 90%,9,1.0,0.0,24,ESPAÑOL,7
TODOS,2013,900 - Geografía e historia,TODOS,80% - 90%,9,1.0,0.0,24,FRANCÉS,1
TODOS,2013,900 - Geografía e historia,TODOS,80% - 90%,9,1.0,0.0,24,HEBREO,1
TODOS,2013,900 - Geografía e historia,TODOS,80% - 90%,9,1.0,0.0,24,INGLÉS,4
TODOS,2013,900 - Geografía e historia,TODOS,80% - 90%,9,1.0,0.0,24,LENGUA NO DETERMINADA,4
TODOS,2013,900 - Geografía e historia,TODOS,80% - 90%,9,1.0,0.0,24,NÁHUATL,1
TODOS,2013,900 - Geografía e historia,TODOS,80% - 90%,9,1.0,0.0,24,PORTUGUÉS,4
TODOS,2013,900 - Geografía e historia,TODOS,80% - 90%,9,1.0,0.0,24,RUSO,1
TODOS,2013,900 - Geografía e historia,TODOS,Larga Cola,10,1.0,0.0,24,ESPAÑOL,4
TODOS,2013,900 - Geografía e historia,TODOS,Larga Cola,10,1.0,0.0,24,FRANCÉS,2
TODOS,2013,900 - Geografía e historia,TODOS,Larga Cola,10,1.0,0.0,24,INGLÉS,8
TODOS,2013,900 - Geografía e historia,TODOS,Larga Cola,10,1.0,0.0,24,ITALIANO,1
TODOS,2013,900 - Geografía e historia,TODOS,Larga Cola,10,1.0,0.0,24,JAPONÉS,1
TODOS,2013,900 - Geografía e historia,TODOS,Larga Cola,10,1.0,0.0,24,LENGUA NO DETERMINADA,5
TODOS,2013,900 - Geografía e historia,TODOS,Larga Cola,10,1.0,0.0,24,PORTUGUÉS,3
TODOS,2013,SIN IDENTIFICAR,AMBAS,Top 10%,1,85.89,45.47,18,ALEMÁN,1
TODOS,2013,SIN IDENTIFICAR,AMBAS,Top 10%,1,85.89,45.47,18,ESPAÑOL,24
TODOS,2013,SIN IDENTIFICAR,AMBAS,Top 10%,1,85.89,45.47,18,FRANCÉS,50
TODOS,2013,SIN IDENTIFICAR,AMBAS,Top 10%,1,85.89,45.47,18,INGLÉS,1304
TODOS,2013,SIN IDENTIFICAR,AMBAS,Top 10%,1,85.89,45.47,18,ITALIANO,25
TODOS,2013,SIN IDENTIFICAR,AMBAS,Top 10%,1,85.89,45.47,18,JAPONÉS,1
TODOS,2013,SIN IDENTIFICAR,AMBAS,Top 10%,1,85.89,45.47,18,LENGUA NO DETERMINADA,127
TODOS,2013,SIN IDENTIFICAR,AMBAS,Top 10%,1,85.89,45.47,18,PORTUGUÉS,12
TODOS,2013,SIN IDENTIFICAR,AMBAS,Top 10%,1,85.89,45.47,18,TURCO,2
TODOS,2013,SIN IDENTIFICAR,AMBAS,10% - 20%,2,22.68,7.58,19,ALEMÁN,12
TODOS,2013,SIN IDENTIFICAR,AMBAS,10% - 20%,2,22.68,7.58,19,DANÉS,1
TODOS,2013,SIN IDENTIFICAR,AMBAS,10% - 20%,2,22.68,7.58,19,ESPAÑOL,16
TODOS,2013,SIN IDENTIFICAR,AMBAS,10% - 20%,2,22.68,7.58,19,FINÉS,2
TODOS,2013,SIN IDENTIFICAR,AMBAS,10% - 20%,2,22.68,7.58,19,FRANCÉS,18
TODOS,2013,SIN IDENTIFICAR,AMBAS,10% - 20%,2,22.68,7.58,19,GRIEGO,2
TODOS,2013,SIN IDENTIFICAR,AMBAS,10% - 20%,2,22.68,7.58,19,HEBREO,6
TODOS,2013,SIN IDENTIFICAR,AMBAS,10% - 20%,2,22.68,7.58,19,INGLÉS,253
TODOS,2013,SIN IDENTIFICAR,AMBAS,10% - 20%,2,22.68,7.58,19,ITALIANO,10
TODOS,2013,SIN IDENTIFICAR,AMBAS,10% - 20%,2,22.68,7.58,19,JAPONÉS,33
TODOS,2013,SIN IDENTIFICAR,AMBAS,10% - 20%,2,22.68,7.58,19,LATÍN,2
TODOS,2013,SIN IDENTIFICAR,AMBAS,10% - 20%,2,22.68,7.58,19,LENGUA NO DETERMINADA,69
TODOS,2013,SIN IDENTIFICAR,AMBAS,10% - 20%,2,22.68,7.58,19,PORTUGUÉS,5
TODOS,2013,SIN IDENTIFICAR,AMBAS,10% - 20%,2,22.68,7.58,19,SERBOCROATA,2
TODOS,2013,SIN IDENTIFICAR,AMBAS,20% - 30%,3,9.95,2.2,19,ALEMÁN,1
TODOS,2013,SIN IDENTIFICAR,AMBAS,20% - 30%,3,9.95,2.2,19,CHINO,1
TODOS,2013,SIN IDENTIFICAR,AMBAS,20% - 30%,3,9.95,2.2,19,FRANCÉS,19
TODOS,2013,SIN IDENTIFICAR,AMBAS,20% - 30%,3,9.95,2.2,19,INGLÉS,128
TODOS,2013,SIN IDENTIFICAR,AMBAS,20% - 30%,3,9.95,2.2,19,ITALIANO,2
TODOS,2013,SIN IDENTIFICAR,AMBAS,20% - 30%,3,9.95,2.2,19,LENGUA NO DETERMINADA,31
TODOS,2013,SIN IDENTIFICAR,AMBAS,20% - 30%,3,9.95,2.2,19,PORTUGUÉS,7
TODOS,2013,SIN IDENTIFICAR,AMBAS,30% - 40%,4,5.17,0.99,18,ESPAÑOL,7
TODOS,2013,SIN IDENTIFICAR,AMBAS,30% - 40%,4,5.17,0.99,18,FRANCÉS,7
TODOS,2013,SIN IDENTIFICAR,AMBAS,30% - 40%,4,5.17,0.99,18,INGLÉS,52
TODOS,2013,SIN IDENTIFICAR,AMBAS,30% - 40%,4,5.17,0.99,18,LENGUA NO DETERMINADA,25
TODOS,2013,SIN IDENTIFICAR,AMBAS,30% - 40%,4,5.17,0.99,18,PORTUGUÉS,2
TODOS,2013,SIN IDENTIFICAR,AMBAS,40% - 50%,5,2.84,0.5,19,ALEMÁN,3
TODOS,2013,SIN IDENTIFICAR,AMBAS,40% - 50%,5,2.84,0.5,19,ESPAÑOL,2
TODOS,2013,SIN IDENTIFICAR,AMBAS,40% - 50%,5,2.84,0.5,19,FRANCÉS,2
TODOS,2013,SIN IDENTIFICAR,AMBAS,40% - 50%,5,2.84,0.5,19,INGLÉS,29
TODOS,2013,SIN IDENTIFICAR,AMBAS,40% - 50%,5,2.84,0.5,19,ITALIANO,3
TODOS,2013,SIN IDENTIFICAR,AMBAS,40% - 50%,5,2.84,0.5,19,LENGUA NO DETERMINADA,13
TODOS,2013,SIN IDENTIFICAR,AMBAS,40% - 50%,5,2.84,0.5,19,PORTUGUÉS,2
TODOS,2013,SIN IDENTIFICAR,AMBAS,50% - 60%,6,2.0,0.0,19,CHINO,1
TODOS,2013,SIN IDENTIFICAR,AMBAS,50% - 60%,6,2.0,0.0,19,ESPAÑOL,2
TODOS,2013,SIN IDENTIFICAR,AMBAS,50% - 60%,6,2.0,0.0,19,FRANCÉS,7
TODOS,2013,SIN IDENTIFICAR,AMBAS,50% - 60%,6,2.0,0.0,19,INGLÉS,11
TODOS,2013,SIN IDENTIFICAR,AMBAS,50% - 60%,6,2.0,0.0,19,LENGUA NO DETERMINADA,15
TODOS,2013,SIN IDENTIFICAR,AMBAS,50% - 60%,6,2.0,0.0,19,PORTUGUÉS,2
TODOS,2013,SIN IDENTIFICAR,AMBAS,60% - 70%,7,1.22,0.43,18,ESPAÑOL,1
TODOS,2013,SIN IDENTIFICAR,AMBAS,60% - 70%,7,1.22,0.43,18,FRANCÉS,1
TODOS,2013,SIN IDENTIFICAR,AMBAS,60% - 70%,7,1.22,0.43,18,INGLÉS,7
TODOS,2013,SIN IDENTIFICAR,AMBAS,60% - 70%,7,1.22,0.43,18,LENGUA NO DETERMINADA,9
TODOS,2013,SIN IDENTIFICAR,AMBAS,60% - 70%,7,1.22,0.43,18,PORTUGUÉS,4
TODOS,2013,SIN IDENTIFICAR,AMBAS,70% - 80%,8,1.0,0.0,19,ESPAÑOL,1
TODOS,2013,SIN IDENTIFICAR,AMBAS,70% - 80%,8,1.0,0.0,19,INGLÉS,11
TODOS,2013,SIN IDENTIFICAR,AMBAS,70% - 80%,8,1.0,0.0,19,LENGUA NO DETERMINADA,7
TODOS,2013,SIN IDENTIFICAR,AMBAS,80% - 90%,9,1.0,0.0,19,FRANCÉS,1
TODOS,2013,SIN IDENTIFICAR,AMBAS,80% - 90%,9,1.0,0.0,19,GRIEGO,1
TODOS,2013,SIN IDENTIFICAR,AMBAS,80% - 90%,9,1.0,0.0,19,INGLÉS,4
TODOS,2013,SIN IDENTIFICAR,AMBAS,80% - 90%,9,1.0,0.0,19,LENGUA NO DETERMINADA,11
TODOS,2013,SIN IDENTIFICAR,AMBAS,80% - 90%,9,1.0,0.0,19,PORTUGUÉS,2
TODOS,2013,SIN IDENTIFICAR,AMBAS,Larga Cola,10,1.0,0.0,19,ALEMÁN,1
TODOS,2013,SIN IDENTIFICAR,AMBAS,Larga Cola,10,1.0,0.0,19,HEBREO,1
TODOS,2013,SIN IDENTIFICAR,AMBAS,Larga Cola,10,1.0,0.0,19,INGLÉS,6
TODOS,2013,SIN IDENTIFICAR,AMBAS,Larga Cola,10,1.0,0.0,19,LATÍN,1
TODOS,2013,SIN IDENTIFICAR,AMBAS,Larga Cola,10,1.0,0.0,19,LENGUA NO DETERMINADA,10
TODOS,2013,SIN IDENTIFICAR,AUTOR-EDITOR,Top 10%,1,8.0,0.0,1,INGLÉS,8
TODOS,2013,SIN IDENTIFICAR,AUTOR-EDITOR,10% - 20%,2,2.0,0.0,1,INGLÉS,2
TODOS,2013,SIN IDENTIFICAR,AUTOR-EDITOR,20% - 30%,3,2.0,0.0,1,LENGUA NO DETERMINADA,2
TODOS,2013,SIN IDENTIFICAR,AUTOR-EDITOR,30% - 40%,4,1.0,0.0,2,INGLÉS,1
TODOS,2013,SIN IDENTIFICAR,AUTOR-EDITOR,30% - 40%,4,1.0,0.0,2,LENGUA NO DETERMINADA,1
TODOS,2013,SIN IDENTIFICAR,AUTOR-EDITOR,40% - 50%,5,1.0,0.0,1,LENGUA NO DETERMINADA,1
TODOS,2013,SIN IDENTIFICAR,AUTOR-EDITOR,50% - 60%,6,1.0,0.0,1,PORTUGUÉS,1
TODOS,2013,SIN IDENTIFICAR,AUTOR-EDITOR,60% - 70%,7,1.0,0.0,2,INGLÉS,1
TODOS,2013,SIN IDENTIFICAR,AUTOR-EDITOR,60% - 70%,7,1.0,0.0,2,PORTUGUÉS,1
TODOS,2013,SIN IDENTIFICAR,AUTOR-EDITOR,70% - 80%,8,1.0,0.0,1,PORTUGUÉS,1
TODOS,2013,SIN IDENTIFICAR,AUTOR-EDITOR,80% - 90%,9,1.0,0.0,1,INGLÉS,1
TODOS,2013,SIN IDENTIFICAR,AUTOR-EDITOR,Larga Cola,10,1.0,0.0,2,LENGUA NO DETERMINADA,2
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Top 10%,1,85.89,45.47,18,ALEMÁN,1
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Top 10%,1,85.89,45.47,18,ESPAÑOL,24
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Top 10%,1,85.89,45.47,18,FRANCÉS,50
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Top 10%,1,85.89,45.47,18,INGLÉS,1304
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Top 10%,1,85.89,45.47,18,ITALIANO,25
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Top 10%,1,85.89,45.47,18,JAPONÉS,1
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Top 10%,1,85.89,45.47,18,LENGUA NO DETERMINADA,127
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Top 10%,1,85.89,45.47,18,PORTUGUÉS,12
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Top 10%,1,85.89,45.47,18,TURCO,2
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,10% - 20%,2,23.11,7.56,18,ALEMÁN,11
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,10% - 20%,2,23.11,7.56,18,DANÉS,1
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,10% - 20%,2,23.11,7.56,18,ESPAÑOL,16
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,10% - 20%,2,23.11,7.56,18,FINÉS,2
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,10% - 20%,2,23.11,7.56,18,FRANCÉS,18
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,10% - 20%,2,23.11,7.56,18,GRIEGO,2
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,10% - 20%,2,23.11,7.56,18,HEBREO,6
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,10% - 20%,2,23.11,7.56,18,INGLÉS,242
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,10% - 20%,2,23.11,7.56,18,ITALIANO,9
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,10% - 20%,2,23.11,7.56,18,JAPONÉS,33
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,10% - 20%,2,23.11,7.56,18,LATÍN,2
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,10% - 20%,2,23.11,7.56,18,LENGUA NO DETERMINADA,69
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,10% - 20%,2,23.11,7.56,18,PORTUGUÉS,5
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,20% - 30%,3,10.56,2.28,18,ALEMÁN,2
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,20% - 30%,3,10.56,2.28,18,CHINO,1
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,20% - 30%,3,10.56,2.28,18,FRANCÉS,19
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,20% - 30%,3,10.56,2.28,18,INGLÉS,125
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,20% - 30%,3,10.56,2.28,18,ITALIANO,3
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,20% - 30%,3,10.56,2.28,18,LENGUA NO DETERMINADA,31
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,20% - 30%,3,10.56,2.28,18,PORTUGUÉS,7
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,20% - 30%,3,10.56,2.28,18,SERBOCROATA,2
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,30% - 40%,4,5.44,1.1,18,ESPAÑOL,7
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,30% - 40%,4,5.44,1.1,18,FRANCÉS,6
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,30% - 40%,4,5.44,1.1,18,INGLÉS,59
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,30% - 40%,4,5.44,1.1,18,LENGUA NO DETERMINADA,24
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,30% - 40%,4,5.44,1.1,18,PORTUGUÉS,2
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,40% - 50%,5,2.89,0.58,18,ALEMÁN,1
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,40% - 50%,5,2.89,0.58,18,ESPAÑOL,2
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,40% - 50%,5,2.89,0.58,18,FRANCÉS,2
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,40% - 50%,5,2.89,0.58,18,INGLÉS,29
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,40% - 50%,5,2.89,0.58,18,ITALIANO,3
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,40% - 50%,5,2.89,0.58,18,LENGUA NO DETERMINADA,13
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,40% - 50%,5,2.89,0.58,18,PORTUGUÉS,2
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,50% - 60%,6,2.0,0.0,18,CHINO,1
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,50% - 60%,6,2.0,0.0,18,ESPAÑOL,2
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,50% - 60%,6,2.0,0.0,18,FRANCÉS,7
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,50% - 60%,6,2.0,0.0,18,INGLÉS,9
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,50% - 60%,6,2.0,0.0,18,LENGUA NO DETERMINADA,15
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,50% - 60%,6,2.0,0.0,18,PORTUGUÉS,2
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,60% - 70%,7,1.28,0.46,18,ESPAÑOL,1
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,60% - 70%,7,1.28,0.46,18,FRANCÉS,1
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,60% - 70%,7,1.28,0.46,18,INGLÉS,9
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,60% - 70%,7,1.28,0.46,18,LENGUA NO DETERMINADA,9
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,60% - 70%,7,1.28,0.46,18,PORTUGUÉS,3
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,70% - 80%,8,1.0,0.0,18,ESPAÑOL,1
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,70% - 80%,8,1.0,0.0,18,INGLÉS,10
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,70% - 80%,8,1.0,0.0,18,LENGUA NO DETERMINADA,6
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,70% - 80%,8,1.0,0.0,18,PORTUGUÉS,1
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,80% - 90%,9,1.0,0.0,18,GRIEGO,1
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,80% - 90%,9,1.0,0.0,18,INGLÉS,5
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,80% - 90%,9,1.0,0.0,18,LENGUA NO DETERMINADA,10
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,80% - 90%,9,1.0,0.0,18,PORTUGUÉS,2
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Larga Cola,10,1.0,0.0,19,HEBREO,1
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Larga Cola,10,1.0,0.0,19,INGLÉS,6
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Larga Cola,10,1.0,0.0,19,LATÍN,1
TODOS,2013,SIN IDENTIFICAR,EDITORIAL COMERCIAL,Larga Cola,10,1.0,0.0,19,LENGUA NO DETERMINADA,11
TODOS,2013,SIN IDENTIFICAR,EDITORIAL UNIVERSITARIA,Top 10%,1,5.0,0.0,1,FRANCÉS,1
TODOS,2013,SIN IDENTIFICAR,EDITORIAL UNIVERSITARIA,Top 10%,1,5.0,0.0,1,INGLÉS,3
TODOS,2013,SIN IDENTIFICAR,EDITORIAL UNIVERSITARIA,Top 10%,1,5.0,0.0,1,LENGUA NO DETERMINADA,1
TODOS,2013,SIN IDENTIFICAR,EDITORIAL UNIVERSITARIA,10% - 20%,2,3.0,0.0,1,ALEMÁN,2
TODOS,2013,SIN IDENTIFICAR,EDITORIAL UNIVERSITARIA,10% - 20%,2,3.0,0.0,1,INGLÉS,1
TODOS,2013,SIN IDENTIFICAR,EDITORIAL UNIVERSITARIA,20% - 30%,3,3.0,0.0,1,INGLÉS,3
TODOS,2013,SIN IDENTIFICAR,EDITORIAL UNIVERSITARIA,30% - 40%,4,1.0,0.0,1,FRANCÉS,1
TODOS,2013,SIN IDENTIFICAR,EDITORIAL UNIVERSITARIA,40% - 50%,5,1.0,0.0,1,ALEMÁN,1
TODOS,2013,SIN IDENTIFICAR,EDITORIAL UNIVERSITARIA,50% - 60%,6,1.0,0.0,1,LENGUA NO DETERMINADA,1
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,Top 10%,1,8.5,4.51,4,ALEMÁN,1
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,Top 10%,1,8.5,4.51,4,ESPAÑOL,2
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,Top 10%,1,8.5,4.51,4,FRANCÉS,5
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,Top 10%,1,8.5,4.51,4,INGLÉS,22
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,Top 10%,1,8.5,4.51,4,LENGUA NO DETERMINADA,4
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,10% - 20%,2,2.75,0.96,4,INGLÉS,4
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,10% - 20%,2,2.75,0.96,4,LENGUA NO DETERMINADA,5
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,10% - 20%,2,2.75,0.96,4,PORTUGUÉS,2
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,20% - 30%,3,2.0,0.0,4,FRANCÉS,2
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,20% - 30%,3,2.0,0.0,4,INGLÉS,3
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,20% - 30%,3,2.0,0.0,4,ITALIANO,2
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,20% - 30%,3,2.0,0.0,4,LENGUA NO DETERMINADA,1
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,30% - 40%,4,1.0,0.0,4,ESPAÑOL,1
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,30% - 40%,4,1.0,0.0,4,INGLÉS,1
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,30% - 40%,4,1.0,0.0,4,LENGUA NO DETERMINADA,2
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,40% - 50%,5,1.0,0.0,5,JAPONÉS,1
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,40% - 50%,5,1.0,0.0,5,LATÍN,1
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,40% - 50%,5,1.0,0.0,5,LENGUA NO DETERMINADA,1
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,40% - 50%,5,1.0,0.0,5,PORTUGUÉS,2
TODOS,2013,SIN IDENTIFICAR,ENTIDAD PRIVADA NO EDITORIAL,50% - 60%,6,1.0,0.0,4,INGLÉS,2
