PAIS,ANO,DEWEY PRINCIPAL,ESTADO_TRADUCCION,TIPO_AGENTE,EDITORIAL,CANTIDAD
Argentina,2012,400 - Lenguas,NO TRADUCIDO,AUTOR-EDITOR,DESCIERTO,1
Argentina,2012,400 - Lenguas,NO TRADUCIDO,AUTOR-EDITOR,MALLEA,7
Argentina,2012,400 - Lenguas,NO TRADUCIDO,AUTOR-EDITOR,PIMIENTO EDITORIAL,1
Argentina,2012,400 - Lenguas,NO TRADUCIDO,AUTOR-EDITOR,TERSITES,1
Argentina,2012,400 - Lenguas,NO TRADUCIDO,EDITORIAL COMERCIAL,ARTE GRAFICO EDITORIAL ARGENTINO,70
Argentina,2012,400 - Lenguas,NO TRADUCIDO,EDITORIAL COMERCIAL,GRUPO SANTILLANA,133
Argentina,2012,400 - Lenguas,NO TRADUCIDO,EDITORIAL COMERCIAL,HUB EDITORIAL,57
Argentina,2012,400 - Lenguas,NO TRADUCIDO,EDITORIAL COMERCIAL,MACMILLAN,25
Argentina,2012,400 - Lenguas,NO TRADUCIDO,EDITORIAL COMERCIAL,PEARSON,31
Argentina,2012,400 - Lenguas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,ASOC. COOPERADORA FACULTAD DE LENGUAS - UNC,10
Argentina,2012,400 - Lenguas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,DE LA FACULTAD DE FILOSOFIA Y LETRAS UNIVERSIDAD DE BUENOS AIRES,5
Argentina,2012,400 - Lenguas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,EDICIONES UNL,8
Argentina,2012,400 - Lenguas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,EDUCO - UNIVERSIDAD NACIONAL DEL COMAHUE,6
Argentina,2012,400 - Lenguas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,"INSTITUTO DE FISICA - FACULTAD DE BIOQUIMICA, QUIMICA Y FARMACIA - UNIVERSIDAD NACIONAL DE TUCUMAN UNT",6
Argentina,2012,400 - Lenguas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,ACADEMIA ARGENTINA DE LETRAS,5
Argentina,2012,400 - Lenguas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,CANALES ASOCIACION CIVIL,3
Argentina,2012,400 - Lenguas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,COLEGIO DE TRADUCTORES PUBLICOS DE LA CIUDAD DE BUENOS AIRES,6
Argentina,2012,400 - Lenguas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,FISK INGLES,10
Argentina,2012,400 - Lenguas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,FL COPIAS,6
Argentina,2012,400 - Lenguas,NO TRADUCIDO,ENTIDAD PÚBLICA,AFIP - ESCUELA DE ENTRENAMIENTO TRIBUTARIO Y ADUANERO,2
Argentina,2012,400 - Lenguas,NO TRADUCIDO,ENTIDAD PÚBLICA,IIDYPCA,1
Argentina,2012,400 - Lenguas,NO TRADUCIDO,OTROS,EDICION DEL AUTOR,6
Argentina,2012,400 - Lenguas,NO TRADUCIDO,OTROS,GRADIFCO,1
Argentina,2012,400 - Lenguas,NO TRADUCIDO,TODOS,ARTE GRAFICO EDITORIAL ARGENTINO,70
Argentina,2012,400 - Lenguas,NO TRADUCIDO,TODOS,GRUPO SANTILLANA,133
Argentina,2012,400 - Lenguas,NO TRADUCIDO,TODOS,HUB EDITORIAL,57
Argentina,2012,400 - Lenguas,NO TRADUCIDO,TODOS,MACMILLAN,25
Argentina,2012,400 - Lenguas,NO TRADUCIDO,TODOS,PEARSON,31
Argentina,2012,400 - Lenguas,TRADUCIDO,AMBAS,AZ EDITORA S.A.,3
Argentina,2012,400 - Lenguas,TRADUCIDO,AMBAS,ESENCIA,4
Argentina,2012,400 - Lenguas,TRADUCIDO,AMBAS,GALERNA,1
Argentina,2012,400 - Lenguas,TRADUCIDO,AMBAS,LOSADA,1
Argentina,2012,400 - Lenguas,TRADUCIDO,EDITORIAL COMERCIAL,AZ EDITORA S.A.,3
Argentina,2012,400 - Lenguas,TRADUCIDO,EDITORIAL COMERCIAL,ESENCIA,4
Argentina,2012,400 - Lenguas,TRADUCIDO,EDITORIAL COMERCIAL,GALERNA,1
Argentina,2012,400 - Lenguas,TRADUCIDO,EDITORIAL COMERCIAL,LOSADA,1
Argentina,2012,400 - Lenguas,TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,DEL CALDERON,1
Argentina,2012,400 - Lenguas,TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,SHOLEM BUENOS AIRES,1
Argentina,2012,400 - Lenguas,TRADUCIDO,TODOS,AZ EDITORA S.A.,3
Argentina,2012,400 - Lenguas,TRADUCIDO,TODOS,DEL CALDERON,1
Argentina,2012,400 - Lenguas,TRADUCIDO,TODOS,ESENCIA,4
Argentina,2012,400 - Lenguas,TRADUCIDO,TODOS,GALERNA,1
Argentina,2012,400 - Lenguas,TRADUCIDO,TODOS,LOSADA,1
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AMBAS,ARTE GRAFICO EDITORIAL ARGENTINO,22
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AMBAS,EUDEBA,13
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AMBAS,GRUPO SANTILLANA,68
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AMBAS,UNIRIO EDITORA,12
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AMBAS,UNIVERSIDAD NACIONAL DE LA PLATA,21
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AUTOR-EDITOR,GRADIOS,1
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AUTOR-EDITOR,HARAVEK SERVICIOS GRAFICOS,1
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AUTOR-EDITOR,MINERA ALUMBRERA LIMITED,2
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AUTOR-EDITOR,MINETTI,4
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AUTOR-EDITOR,SOUTH WORLD,2
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL COMERCIAL,ARTE GRAFICO EDITORIAL ARGENTINO,22
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL COMERCIAL,CIRCULO LATINO AUSTRAL,9
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL COMERCIAL,EDITORIAL DUNKEN,7
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL COMERCIAL,EUDEBA,13
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL COMERCIAL,GRUPO SANTILLANA,68
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,EDICIONES UNL,7
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,"INSTITUTO DE FISICA - FACULTAD DE BIOQUIMICA, QUIMICA Y FARMACIA - UNIVERSIDAD NACIONAL DE TUCUMAN UNT",11
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIRIO EDITORA,12
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE LA PLATA,21
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNR EDITORA-EDITORIAL DE LA UNIVERSIDAD NACIONAL DE ROSARIO,7
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,ECOLOGIA URBANA,3
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,FJQV,5
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,FUNDACION DE HISTORIA NATURAL FELIX DE AZARA,5
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,LOGOS AR,5
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,RED OLIMPICA,5
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PÚBLICA,COMISION NACIONAL DE ENERGIA ATOMICA - CNEA,3
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PÚBLICA,INSITITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA. I.N.T.A.,2
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PÚBLICA,MINISTERIO DE CULTURA Y TURISMO DE LA PROVINCIA DE SALTA,1
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PÚBLICA,MINISTERIO DE EDUCACION DE LA NACION,6
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PÚBLICA,SECRETARIA DE OBRAS PUBLICAS,1
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,OTROS,EDICION DEL AUTOR,16
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,OTROS,ENLACE GRAFICO,4
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,OTROS,GRAFICAMENTE EDICIONES,2
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,TODOS,ARTE GRAFICO EDITORIAL ARGENTINO,22
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,TODOS,EDICION DEL AUTOR,16
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,TODOS,EUDEBA,13
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,TODOS,GRUPO SANTILLANA,68
Argentina,2012,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,TODOS,UNIVERSIDAD NACIONAL DE LA PLATA,21
Argentina,2012,500 - Ciencias naturales y matemáticas,TRADUCIDO,AMBAS,ANTROPOSOFICA,1
Argentina,2012,500 - Ciencias naturales y matemáticas,TRADUCIDO,AMBAS,CATAPULTA,2
Argentina,2012,500 - Ciencias naturales y matemáticas,TRADUCIDO,AMBAS,EDITORIAL GUADAL,1
Argentina,2012,500 - Ciencias naturales y matemáticas,TRADUCIDO,AMBAS,EDITORIAL SUDAMERICANA,2
Argentina,2012,500 - Ciencias naturales y matemáticas,TRADUCIDO,AMBAS,GRUPO PAIDOS,3
Argentina,2012,500 - Ciencias naturales y matemáticas,TRADUCIDO,EDITORIAL COMERCIAL,ANTROPOSOFICA,1
Argentina,2012,500 - Ciencias naturales y matemáticas,TRADUCIDO,EDITORIAL COMERCIAL,CATAPULTA,2
Argentina,2012,500 - Ciencias naturales y matemáticas,TRADUCIDO,EDITORIAL COMERCIAL,EDITORIAL GUADAL,1
Argentina,2012,500 - Ciencias naturales y matemáticas,TRADUCIDO,EDITORIAL COMERCIAL,EDITORIAL SUDAMERICANA,2
Argentina,2012,500 - Ciencias naturales y matemáticas,TRADUCIDO,EDITORIAL COMERCIAL,GRUPO PAIDOS,3
Argentina,2012,500 - Ciencias naturales y matemáticas,TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,SOCIEDAD ARGENTINA DE RADIOPROTECCION ASOCIACION CIVIL,1
Argentina,2012,500 - Ciencias naturales y matemáticas,TRADUCIDO,TODOS,ANTROPOSOFICA,1
Argentina,2012,500 - Ciencias naturales y matemáticas,TRADUCIDO,TODOS,CATAPULTA,2
Argentina,2012,500 - Ciencias naturales y matemáticas,TRADUCIDO,TODOS,EDITORIAL GUADAL,1
Argentina,2012,500 - Ciencias naturales y matemáticas,TRADUCIDO,TODOS,EDITORIAL SUDAMERICANA,2
Argentina,2012,500 - Ciencias naturales y matemáticas,TRADUCIDO,TODOS,GRUPO PAIDOS,3
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AMBAS,"AGUILAR, ALTEA, TAURUS, ALFAGUARA S.A. DE EDIC.",66
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AMBAS,ARTE GRAFICO EDITORIAL ARGENTINO,97
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AMBAS,EDICIONES LEA,183
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AMBAS,GRANICA,74
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AMBAS,LETBAR ASOCIADOS,90
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AUTOR-EDITOR,HARAVEK SERVICIOS GRAFICOS,2
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AUTOR-EDITOR,LUNA DE AGUA,4
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AUTOR-EDITOR,MADRESELVA,3
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AUTOR-EDITOR,MCELECTRONICS,2
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AUTOR-EDITOR,MEDRANO,2
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL COMERCIAL,"AGUILAR, ALTEA, TAURUS, ALFAGUARA S.A. DE EDIC.",66
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL COMERCIAL,ARTE GRAFICO EDITORIAL ARGENTINO,97
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL COMERCIAL,EDICIONES LEA,183
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL COMERCIAL,GRANICA,74
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL COMERCIAL,LETBAR ASOCIADOS,90
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL UNIVERSITARIA,EDITORIAL DE LA UNIVERSIDAD NACIONAL DEL SUR. EDIUNS,14
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE BUENOS AIRES,13
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE LA PLATA,14
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE MISIONES,13
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE QUILMES,14
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,ASOCIACION ELECTROTECNICA ARGENTINA - AEA,11
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,CONSEJO FEDERAL DE INVERSIONES,7
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,CONSEJO PROFESIONAL DE CIENCIAS ECONOMICAS DE LA CIUDAD AUTONOMA DE BUENOS AIRES,8
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,FUND. HOSPITAL DE PEDIATRIA DR. JUAN P. GARRAHAN,10
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,SOCIEDAD ARGENTINA DE PEDIATRIA,8
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PÚBLICA,BIBLIOTECA NACIONAL DE LA REPUBLICA ARGENTINA,2
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PÚBLICA,INSITITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA. I.N.T.A.,75
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PÚBLICA,INSTITUTO NACIONAL DE TECNOLOGIA INDUSTRIAL - INTI,3
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PÚBLICA,MINISTERIO DE DESARROLLO SOCIAL DE LA NACION,2
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PÚBLICA,MINISTERIO DE SALUD DE LA NACION,11
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,OTROS,COPY-RAPIDO,1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,OTROS,EDICION DEL AUTOR,73
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,OTROS,GRAFICA ALTAMIRANO,1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,OTROS,GRAFICA TREJO,1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,OTROS,IMPRENTA APENDINOARRA,3
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,TODOS,ARTE GRAFICO EDITORIAL ARGENTINO,97
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,TODOS,EDICIONES LEA,183
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,TODOS,GRANICA,74
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,TODOS,INSITITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA. I.N.T.A.,75
Argentina,2012,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,TODOS,LETBAR ASOCIADOS,90
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,AMBAS,ANTROPOSOFICA,8
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,AMBAS,EDITORIAL MEDICA PANAMERICANA,12
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,AMBAS,GRUPO PAIDOS,9
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,AMBAS,INTER-MEDICA,6
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,AMBAS,READER'S DIGEST ARGENTINA S.R.L.,4
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,EDITORIAL COMERCIAL,ANTROPOSOFICA,8
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,EDITORIAL COMERCIAL,EDITORIAL MEDICA PANAMERICANA,12
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,EDITORIAL COMERCIAL,GRUPO PAIDOS,9
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,EDITORIAL COMERCIAL,INTER-MEDICA,6
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,EDITORIAL COMERCIAL,READER'S DIGEST ARGENTINA S.R.L.,4
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,SIRIO,2
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,TODOS,ANTROPOSOFICA,8
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,TODOS,EDITORIAL MEDICA PANAMERICANA,12
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,TODOS,GRUPO PAIDOS,9
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,TODOS,INTER-MEDICA,6
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,TODOS,READER'S DIGEST ARGENTINA S.R.L.,4
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,AMBAS,ARTE GRAFICO EDITORIAL ARGENTINO,121
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,AMBAS,EDITORIAL VERTICE,113
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,AMBAS,ESENCIA,130
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,AMBAS,MATIAS MARTINO EDITOR,159
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,AMBAS,NOBUKO,82
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,AUTOR-EDITOR,ARTE A BABOR,2
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,AUTOR-EDITOR,DEL PULPO NEGRO,2
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,AUTOR-EDITOR,INVESTIGACIONES EN ARTES ESCENICAS Y PERFORMATICAS,2
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,AUTOR-EDITOR,JORGE MARA LA RUCHE,5
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,AUTOR-EDITOR,LIBROS DE VIAJE,2
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,EDITORIAL COMERCIAL,ARTE GRAFICO EDITORIAL ARGENTINO,121
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,EDITORIAL COMERCIAL,EDITORIAL VERTICE,113
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,EDITORIAL COMERCIAL,ESENCIA,130
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,EDITORIAL COMERCIAL,MATIAS MARTINO EDITOR,159
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,EDITORIAL COMERCIAL,NOBUKO,82
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,CENTRO TECNOLOGICO DE ENTRENAMIENTO Y CAPACITACION - CTEC,8
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,"FACULTAD DE ARQUITECTURA, URBANISMO Y DISENO DE LA UNIVERSIDAD NACIONAL DE CORDOBA",7
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,NUEVA EDITORIAL UNIVERSITARIA - U.N.S.L.,7
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL DE MAR DEL PLATA,9
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNR EDITORA-EDITORIAL DE LA UNIVERSIDAD NACIONAL DE ROSARIO,12
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,ELLISOUND,7
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,FUNDACION EDUARDO F. COSTANTINI,8
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,GOPALA,8
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,LA LUMINOSA,8
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,SMILEHOOD,21
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,ENTIDAD PÚBLICA,BIBLIOTECA NACIONAL DE LA REPUBLICA ARGENTINA,4
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,ENTIDAD PÚBLICA,CASTAGNINO+MACRO,4
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,ENTIDAD PÚBLICA,INSTITUTO NACIONAL DE TECNOLOGIA INDUSTRIAL - INTI,6
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,ENTIDAD PÚBLICA,MUNICIPAL DE ROSARIO,3
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,ENTIDAD PÚBLICA,SECRETARIA DE CULTURA DE LA PRESIDENCIA DE LA NACION,3
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,OTROS,DEUX GRAPHICA STUDIO DE PABLO MUNOZ,2
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,OTROS,EDICION DEL AUTOR,74
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,OTROS,LA NACION,37
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,OTROS,NINJA PRODUCCIONES,1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,OTROS,REVISTAS DEPORTIVAS,5
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,TODOS,ARTE GRAFICO EDITORIAL ARGENTINO,121
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,TODOS,EDITORIAL VERTICE,113
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,TODOS,ESENCIA,130
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,TODOS,MATIAS MARTINO EDITOR,159
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,TODOS,NOBUKO,82
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,AMBAS,CATAPULTA,23
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,AMBAS,CYPRES,9
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,AMBAS,EDITORIAL GUADAL,16
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,AMBAS,OVNI PRESS,41
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,AMBAS,PLANETA DE AGOSTINI,6
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,AUTOR-EDITOR,JEDBANGERS,1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,EDITORIAL COMERCIAL,CATAPULTA,23
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,EDITORIAL COMERCIAL,CYPRES,9
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,EDITORIAL COMERCIAL,EDITORIAL GUADAL,16
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,EDITORIAL COMERCIAL,OVNI PRESS,41
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,EDITORIAL COMERCIAL,PLANETA DE AGOSTINI,6
